text,category,super_category
﻿تعميم على أشكال هندسية أخرى غير المربعات عمم إقليدس مبرهنة فيثاغورس في كتابه العناصر (العبارة 31، الجزء VI من كتاب العناصر):  « في المثلثات القائمة الزاوية، مساحة شكل مرسوم على الوتر، يساوي مجموع مساحتي الشكلين المشابهين له المرسومين على ضلعي الزاوية القائمة. »  بتعبير آخر: « إذا أنشأنا أشكالاً متشابهة على أضلاع مثلث قائم الزاوية، فإن مساحتي الشكلين الصغيرين تساوي مساحة الشكل الكبير. »  هذه الخاصية تسمح لنا بالبرهنة على أن مساحة مثلث تساوي مجموع مساحتي الهلالين المرسومين على ضلعي الزاوية القائمة: مبرهنة الهلالين.,هندسة,رياضيات
"﻿قانون جيب التمام يعتبر قانون يجب التمام امتداداً لنظرية فيثاغورس، ينص على ما يلي: حيث تمثل θ الزاوية المحصورة بين الضلعين a و b.  استعمالاتها تسمح نظرية فيثاغورس بحساب المسافة بين نقطتين في معلم متعامد بدلالة إحداثياتهما الديكارتية، إذا كانت  B(xb,yb) نقطتان من المستوي الإقليدي، فإن المسافة",هندسة,رياضيات
﻿في الهندسة الرياضية، النقطة الفراغية (بالإنجليزية: spatial point)‏ عبارة عن كائن رياضي عديم الأبعاد والمساحة والحجم يمثل مفهوما أساسيا في الهندسة الرياضية والعديد من فروع الرياضيات والفيزياء والرسوميات الشعاعية (بالإنجليزية: vector graphics)‏ (ثنائية وثلاثية الأبعاد). تتميز النقطة بأنها تملك موقعا في الفراغ لكن بدون حجم ومساحة ولا أبعاد فهي تمثل معلومات عن الموقع فقط دون أي خواص رياضية أخرى. في الرياضيات خاصة في الطوبولوجيا، يعتبر الفضاء عبارة عن مجموعة ضخمة من النقاط.,هندسة,رياضيات
"﻿النقاط في الهندسة الإقليدية النقطة في الهندسة الإقليدية لا تملك أي قياسات، توجه ولا أي ميزة سوى تحديد الموقع. بدهيات إقليدس أو افتراضاته تؤكد في العديد من الحالات على وجود النقاط : فمثلا تؤكد بديهيات إقليدس أنه إذا كان مستقيمين غير متوازيين فهما حتما يشتركان بنقطة واحدة.  يرمز للنقطة في الفضاء الإقليدي الثنائي الأبعاد بثنائية مرتبة (x,y) من الأعداد، حيث يكون العدد الأول يمثل الإحداثيات الأفقية يرمز له عادة بـ x، والعدد الثاني الإحداثيات الشاقولية ويرمز له بـ y. وتعمم هذه الفكرة إلى الفضاء الثلاثي الأبعاد بالثلاثية المرتبة (x,y,z).",هندسة,رياضيات
﻿مستقيم (رياضيات) المستقيم (بالإنجليزية: Line)‏ هو كائن رياضياتي يتشكل من نقاط متسامتة، له طول لانهائي وعرض يتناهى للصفر ويحتوي على عدد لا نهائي من النقاط. وفي الهندسة الإقليدية يوجد مستقيم وحيد يمر من نقطتين في الفضاء، ويعطي المستقيم أقصر مسافة بين أي نقطتين. والمستقيم يمتد إلى ما لا نهاية من الجهتين.  ومن الممكن لمستقيمين في المستوى أن يكونا متوازيين، أو متقاطعين عند نقطة واحدة. وفي الفراغ من الممكن لمستقيمين أيضاً أن يكونا متخالفين، أي أنهما لا يتقاطعان أبداً ولذلك لا يقعان في مستوي واحد.,هندسة,رياضيات
﻿التعريفات مقابل الأوصاف كل تعريفات المستقيم في نهاية الأمر دائرية بطبيعتها، لأنها تعتمد على مفاهيم، تحتاج هي بدورها إلى تعريف، ولا يمكن السير في هذا الاتجاه إلى ما لا نهاية بدون الرجوع إلى نقطتة الانطلاق. من أجل تجنب هذا الأمر، لا بد من اعتبار بعضٍ من المفاهيم أوليةَ لا تحتجن إلى تعريف. في الهندسة، عادة ما يعتبر مفموه الخط المستقيم مفهوما أوليا، لا يحتاج إلى تعريف.,هندسة,رياضيات
﻿مضلع المضلع أو المطبل هو خط بسيط مغلق يتكون من اتحاد عدة قطع مستقيمة. وهو شكل هندسي يقع في المستوي.  ضلع المضلع، هي كل قطعة مستقيمة من محيط المضلع. زوايا المضلع، هي الزوايا المحصورة بين أضلاع المضلع.  مضلع منتظم هو مضلع جميع أضلاعه متطابقة في القياسات وجميع زواياه الداخلية متطابقة. بينما مضلع غير منتظم هو المضلع الذي زواياه غير متطابقة. كون أضلاع مضلع ما متطابقة من حيث الطول لا يجعل من المضلع منتظما، ولكن يجعل منه مضلعا متساوي الأضلاع.,هندسة,رياضيات
﻿حساب مجموع زوايا المضلع مجموع زوايا أي مضلع يساوي 180(n-2) بالدرجات أو pi (n-2) بالراديان حيث n عدد أضلاع هذا المضلع.  مثال:  مجموع زوايا المثلث : 180 (3 - 2) = 180 درجة  مجموع زوايا الشكل السباعي : 180 (7 - 2) = 900 درجة,هندسة,رياضيات
﻿ترتيب عدد الأضلع ترتب المضلعات أساسا حسب عدد الأضلع اللائي يملكنهن. انظر إلى تسمية المضلعات أسفله. خصائص لا يقل عدد الأضلاع في المضلع عن ثلاثة أضلاع. لا يقل مجموع زوايا المضلع عن 180 درجة.,هندسة,رياضيات
﻿مركز (هندسة رياضية) في الهندسة الرياضية، مركز جسم ما هو النقطة التي تقع في منتصف الجسم. في الدائرة مركز الدائرة هو النقطة التي تكون متساوية البعد عن جميع النقاط في محيط الدائرة. بشكل مشابه يعرف مركز الكرة على أنها النقطة المتساوية البعد عن جميع نقاط سطح الكرة الأجسام المتناظرة في الأجسام المتناظرة، المركز هو النقطة التي لا تتغير بإجراء عملية التناظر. وعليه فإن مركز المربع والمستطيل ومتوازي الأضلاع والمعين هو نقطة تقاطع أقطار هذه الأشكال. ومركز القطع الناقص هو نقطة تقاطع المحورين.,هندسة,رياضيات
﻿زاوية (هندسة) في الهندسة الرياضية، الزاوية هي شّكلٌ هندسيُّ ناتج عن التقاء شعاعين بنقطة، يُسمى الشعاعان بضلعي الزاوية والنقطة المشتركة بينهما تسمى رأس الزاوية من أجل قياس زاوية θ، يرسم قوس يتمركز عند رأس الزاوية باستخدام الفرجار. وبقسمة طول القوس s على نصف القطر r وبالضرب بعامل تكبير k يعتمد على وحدة القياس المستخدمة ,هندسة,رياضيات
﻿وحدات قياس الزوايا لقياس الزاوية يقاس طول قوس دائرة مركزها نقطة تقاطع ضلعي الدائرة المحصور بين ضلعي الزاوية ويقسم على محيط هذه الدائرة فإذا ضرب الجواب بالنسبة 2pi  يكون قياس الزاوية بالقياس الدائري. ولحساب قياس الزاوية بالدرجات، تضرب النسبة بين القوس المحصور بين ضلعي الزاوية ومحيط الدائرة التي مركزها نقطة التقاطع بالرقم 360. ويرمز للدرجة بدائرة صغيرة ترسم أعلى قياس الزاوية كما في 360°.,هندسة,رياضيات
